"Ad Group","Click type","Ad status","Device preference","Final URL","Headline 1","Headline 2",Description,"Path 1","Path 2"
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Our Services","Or simple fill out this form:",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Our Services","
San Francisco Office
Allied Restoration Company
350 Rhode Island St Suite 240
San Francisco CA 94103
Ph: (415)529-5637
",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Our Services","
Marin California
Allied Restoration CO 
20 Galli Dr #16 
Novato CA 94949
Ph (415) 529-5637

",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Our Services","Free Evaluation & Writen Estimate | Insurance | Privacy Policy | Employment Opportunities",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Our Services","© 2014 San Francisco Flood Repair ",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Our Services","ALLIED RESTORATION CO provides cost-effective solutions to water damage SAN FRANCISCO TO SANTA ROSA CA. Call (415) 529-5637 today! California Restoration Co",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Call Us (415) 529-5637","If you have experienced a pipe burst or water damage emergency, contact us for a professional water damage assessment. We respond immediately on call 24/7",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Call Us (415) 529-5637","Get a Quote",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Call Us (415) 529-5637","We are a full service restoration company specializing in restoration of structures due to water damage. We help to mitigate mold damage in homes as well as contain, and remediate mold.",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Call Us (415) 529-5637","With our clients’ needs in mind we provide diligent, cost-effective solutions to water and mold damage in San Francisco. We continually develop and update our methods to meet new challenges while still satisfying the needs of our clients and all regulatory requirements.",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Call Us (415) 529-5637","Or simple fill out this form:",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Call Us (415) 529-5637","
San Francisco Office
Allied Restoration Company
350 Rhode Island St Suite 240
San Francisco CA 94103
Ph: (415)529-5637
",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Call Us (415) 529-5637","
Marin California
Allied Restoration CO 
20 Galli Dr #16 
Novato CA 94949
Ph (415) 529-5637

",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Call Us (415) 529-5637","Free Evaluation & Writen Estimate | Insurance | Privacy Policy | Employment Opportunities",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Call Us (415) 529-5637","© 2014 San Francisco Flood Repair ",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Call Us (415) 529-5637","ALLIED RESTORATION CO provides cost-effective solutions to water damage SAN FRANCISCO TO SANTA ROSA CA. Call (415) 529-5637 today! California Restoration Co",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Why Choose Allied Restoration Company?","If you have experienced a pipe burst or water damage emergency, contact us for a professional water damage assessment. We respond immediately on call 24/7",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Why Choose Allied Restoration Company?","Get a Quote",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Why Choose Allied Restoration Company?","We are a full service restoration company specializing in restoration of structures due to water damage. We help to mitigate mold damage in homes as well as contain, and remediate mold.",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Why Choose Allied Restoration Company?","With our clients’ needs in mind we provide diligent, cost-effective solutions to water and mold damage in San Francisco. We continually develop and update our methods to meet new challenges while still satisfying the needs of our clients and all regulatory requirements.",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Why Choose Allied Restoration Company?","Or simple fill out this form:",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Why Choose Allied Restoration Company?","
San Francisco Office
Allied Restoration Company
350 Rhode Island St Suite 240
San Francisco CA 94103
Ph: (415)529-5637
",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Why Choose Allied Restoration Company?","
Marin California
Allied Restoration CO 
20 Galli Dr #16 
Novato CA 94949
Ph (415) 529-5637

",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Why Choose Allied Restoration Company?","Free Evaluation & Writen Estimate | Insurance | Privacy Policy | Employment Opportunities",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Why Choose Allied Restoration Company?","© 2014 San Francisco Flood Repair ",,
water,Headline,Enabled,All,https://www.sanfranciscofloodrepair.com/,"Water Damage Clean Up San Francisco To Santa Rosa California. ARC","Why Choose Allied Restoration Company?","ALLIED RESTORATION CO provides cost-effective solutions to water damage SAN FRANCISCO TO SANTA ROSA CA. Call (415) 529-5637 today! California Restoration Co",,
